▲ Next.js 16.2.6 (webpack)
- Local:         http://localhost:3002
- Network:       http://28.0.0.1:3002
- Environments: .env.local
✓ Ready in 409ms

○ Compiling / ...
 POST /api/admin/auth/login 200 in 472ms (next.js: 457ms, application-code: 15ms)
 GET /devices/compute-config 200 in 171ms (next.js: 91ms, application-code: 81ms)
 GET /devices/compute-config 200 in 33ms (next.js: 3ms, application-code: 29ms)
 GET /platform/rbac 200 in 182ms (next.js: 7ms, application-code: 175ms)
 GET / 200 in 55ms (next.js: 19ms, application-code: 36ms)
 GET / 200 in 24ms (next.js: 1644µs, application-code: 22ms)
 GET / 200 in 24ms (next.js: 1704µs, application-code: 22ms)
 GET / 200 in 23ms (next.js: 1350µs, application-code: 22ms)
 GET / 200 in 27ms (next.js: 1302µs, application-code: 26ms)
 GET / 200 in 30ms (next.js: 1650µs, application-code: 28ms)
 GET / 200 in 27ms (next.js: 2ms, application-code: 25ms)
 GET / 200 in 29ms (next.js: 3ms, application-code: 26ms)
 GET /overview/dual-ledger 200 in 896ms (next.js: 743ms, application-code: 153ms)
 GET /overview/dual-ledger 200 in 46ms (next.js: 3ms, application-code: 43ms)
 GET /devices/compute-config 200 in 159ms (next.js: 66ms, application-code: 93ms)
 GET /overview/dual-ledger 200 in 25ms (next.js: 1659µs, application-code: 23ms)
 GET /finance/withdrawals 200 in 736ms (next.js: 578ms, application-code: 158ms)
 GET /finance/withdrawals 200 in 31ms (next.js: 2ms, application-code: 29ms)
 GET /finance/withdrawals 200 in 38ms (next.js: 2ms, application-code: 36ms)
 GET /finance/withdrawals 200 in 32ms (next.js: 2ms, application-code: 30ms)
 GET /finance/withdrawals 200 in 33ms (next.js: 2ms, application-code: 31ms)
 GET /users/search/U-88421 200 in 741ms (next.js: 592ms, application-code: 149ms)
 GET /users/search 200 in 644ms (next.js: 526ms, application-code: 118ms)
 GET /users/search 200 in 26ms (next.js: 2ms, application-code: 24ms)
 GET /users/search 200 in 30ms (next.js: 4ms, application-code: 26ms)
 GET /users/search 200 in 23ms (next.js: 1600µs, application-code: 21ms)
 GET /users/search 200 in 27ms (next.js: 2ms, application-code: 25ms)
 GET /users/actions 200 in 136ms (next.js: 102ms, application-code: 34ms)
 GET /users/actions 200 in 32ms (next.js: 1844µs, application-code: 30ms)
 GET /users/actions 200 in 30ms (next.js: 1507µs, application-code: 28ms)
 GET /users/assets 200 in 27ms (next.js: 4ms, application-code: 24ms)
 GET /users/assets 200 in 26ms (next.js: 1814µs, application-code: 25ms)
 GET /users/assets 200 in 31ms (next.js: 2ms, application-code: 29ms)
 GET /users/kyc 200 in 26ms (next.js: 1551µs, application-code: 24ms)
 GET /users/kyc 200 in 29ms (next.js: 1800µs, application-code: 27ms)
 GET /users/security 200 in 41ms (next.js: 2ms, application-code: 39ms)
 GET /users/security 200 in 31ms (next.js: 8ms, application-code: 23ms)
 GET /users/reg-risk 200 in 26ms (next.js: 1805µs, application-code: 24ms)
 GET /users/reg-risk 200 in 26ms (next.js: 1426µs, application-code: 24ms)
 GET /users/search/U-88421 200 in 75ms (next.js: 21ms, application-code: 54ms)
 GET /users/search/U-88421 200 in 29ms (next.js: 1502µs, application-code: 27ms)
 GET /users/search/U-88421 200 in 30ms (next.js: 1785µs, application-code: 28ms)
 GET /users/search/U-88421 200 in 28ms (next.js: 2ms, application-code: 26ms)
 GET /users/search/U-88421 200 in 30ms (next.js: 1942µs, application-code: 29ms)
 GET /users/search/U-88421 200 in 28ms (next.js: 3ms, application-code: 26ms)
 GET /users/search/U-88421 200 in 24ms (next.js: 1733µs, application-code: 23ms)
 GET /users/search/U-88421 200 in 45ms (next.js: 7ms, application-code: 38ms)
 GET /users/search/U-88421 200 in 30ms (next.js: 3ms, application-code: 27ms)
 GET /users/search/U-88421 200 in 34ms (next.js: 3ms, application-code: 30ms)
 GET /users/search/U-88421 200 in 27ms (next.js: 1632µs, application-code: 26ms)
 GET /users/search/U-88421 200 in 28ms (next.js: 2ms, application-code: 26ms)
 GET /users/search/U-88421 200 in 24ms (next.js: 1608µs, application-code: 23ms)
 GET /users/search/U-88421 200 in 28ms (next.js: 3ms, application-code: 25ms)
 GET /users/search/U-88421 200 in 30ms (next.js: 7ms, application-code: 23ms)
 GET /platform/rbac 200 in 30ms (next.js: 7ms, application-code: 23ms)
 GET /platform/rbac 200 in 31ms (next.js: 1573µs, application-code: 30ms)
 GET /platform/rbac 200 in 33ms (next.js: 1621µs, application-code: 31ms)
 GET /platform/rbac 200 in 37ms (next.js: 1693µs, application-code: 35ms)
 GET /platform/audit 200 in 28ms (next.js: 1785µs, application-code: 26ms)
 GET /platform/audit 200 in 32ms (next.js: 2ms, application-code: 30ms)
 GET /platform/audit 200 in 29ms (next.js: 3ms, application-code: 27ms)
 GET /platform/audit 200 in 26ms (next.js: 1834µs, application-code: 24ms)
 GET /platform/config 200 in 28ms (next.js: 1780µs, application-code: 26ms)
 GET /platform/config 200 in 32ms (next.js: 6ms, application-code: 26ms)
 GET /platform/config 200 in 31ms (next.js: 2ms, application-code: 29ms)
 GET /platform/config 200 in 27ms (next.js: 1785µs, application-code: 25ms)
 GET /platform/events 200 in 28ms (next.js: 1609µs, application-code: 26ms)
 GET /platform/events 200 in 31ms (next.js: 1563µs, application-code: 30ms)
 GET /platform/events 200 in 35ms (next.js: 2ms, application-code: 33ms)
 GET /platform/events 200 in 36ms (next.js: 1686µs, application-code: 34ms)
 GET /content/copy-ab 200 in 26ms (next.js: 1935µs, application-code: 24ms)
 GET /content/copy-ab 200 in 30ms (next.js: 4ms, application-code: 26ms)
 GET /content/copy-ab 200 in 29ms (next.js: 7ms, application-code: 23ms)
 GET /content/nova 200 in 35ms (next.js: 1777µs, application-code: 34ms)
 GET /content/nova 200 in 30ms (next.js: 1784µs, application-code: 28ms)
 GET /content/nova 200 in 34ms (next.js: 2ms, application-code: 32ms)
 GET /content/notifications 200 in 45ms (next.js: 1608µs, application-code: 44ms)
 GET /content/notifications 200 in 28ms (next.js: 2ms, application-code: 26ms)
 GET /content/notifications 200 in 30ms (next.js: 2ms, application-code: 28ms)
 GET /content/trust 200 in 30ms (next.js: 3ms, application-code: 27ms)
 GET /content/trust 200 in 23ms (next.js: 1643µs, application-code: 22ms)
 GET /content/trust 200 in 34ms (next.js: 5ms, application-code: 29ms)
 GET /content/trust 200 in 32ms (next.js: 2ms, application-code: 29ms)
 GET /content/i18n 200 in 27ms (next.js: 1910µs, application-code: 25ms)
 GET /content/i18n 200 in 32ms (next.js: 1737µs, application-code: 30ms)
 GET /content/i18n 200 in 29ms (next.js: 1863µs, application-code: 27ms)
 GET /content/i18n 200 in 29ms (next.js: 1671µs, application-code: 27ms)
 GET /service/overview 200 in 31ms (next.js: 1827µs, application-code: 29ms)
 GET /service/overview 200 in 29ms (next.js: 1671µs, application-code: 27ms)
 GET /service/tickets 200 in 30ms (next.js: 1805µs, application-code: 28ms)
 GET /service/tickets 200 in 39ms (next.js: 7ms, application-code: 32ms)
 GET /service/sessions 200 in 33ms (next.js: 1796µs, application-code: 31ms)
 GET /service/sessions 200 in 48ms (next.js: 5ms, application-code: 43ms)
 GET /service/sessions 200 in 33ms (next.js: 1706µs, application-code: 32ms)
 GET /service/kb-sla 200 in 27ms (next.js: 1972µs, application-code: 25ms)
 GET /service/kb-sla 200 in 34ms (next.js: 1909µs, application-code: 32ms)
 GET /service/scripts 200 in 43ms (next.js: 1702µs, application-code: 42ms)
 GET /service/scripts 200 in 42ms (next.js: 3ms, application-code: 40ms)
 GET /platform/params-registry 200 in 1239ms (next.js: 950ms, application-code: 289ms)
 GET /platform/params-registry 200 in 166ms (next.js: 1814µs, application-code: 164ms)
 GET /platform/params-registry 200 in 199ms (next.js: 2ms, application-code: 197ms)
 GET /finance/params 200 in 729ms (next.js: 587ms, application-code: 142ms)
 GET /finance/params 200 in 36ms (next.js: 1792µs, application-code: 34ms)
 GET /finance/params 200 in 39ms (next.js: 1718µs, application-code: 37ms)
 GET /finance/params 200 in 35ms (next.js: 2ms, application-code: 33ms)
 GET / 200 in 53ms (next.js: 17ms, application-code: 36ms)
 GET /finance/recon 200 in 85ms (next.js: 55ms, application-code: 30ms)
 GET /finance/recon 200 in 26ms (next.js: 1558µs, application-code: 25ms)
 GET /overview/dual-ledger 200 in 51ms (next.js: 16ms, application-code: 34ms)
 GET /finance/withdrawals 200 in 122ms (next.js: 97ms, application-code: 25ms)
 GET /finance/withdrawals 200 in 26ms (next.js: 2ms, application-code: 24ms)
 GET /overview/dual-ledger 200 in 26ms (next.js: 1606µs, application-code: 24ms)
 GET /overview/dual-ledger 200 in 25ms (next.js: 1603µs, application-code: 24ms)
 GET /overview/dual-ledger 200 in 23ms (next.js: 1733µs, application-code: 22ms)
 GET / 200 in 21ms (next.js: 1603µs, application-code: 20ms)
 GET /finance/withdrawals 200 in 23ms (next.js: 1538µs, application-code: 21ms)
 GET /finance/withdrawals 200 in 27ms (next.js: 2ms, application-code: 24ms)
 GET / 200 in 22ms (next.js: 1807µs, application-code: 21ms)
 GET / 200 in 24ms (next.js: 3ms, application-code: 21ms)
 GET /platform/rbac 200 in 34ms (next.js: 6ms, application-code: 28ms)
 GET /overview/liquidity 200 in 616ms (next.js: 490ms, application-code: 126ms)
 GET /network/royalty 200 in 103ms (next.js: 55ms, application-code: 48ms)
 GET /devices/pricing 200 in 29ms (next.js: 1895µs, application-code: 28ms)
 GET /finance-products/staking 200 in 23ms (next.js: 1307µs, application-code: 22ms)
 GET /risk/multi-account 200 in 24ms (next.js: 1496µs, application-code: 22ms)
 GET /risk/abuse 200 in 26ms (next.js: 3ms, application-code: 23ms)
 GET /risk/withdrawal-rules 200 in 26ms (next.js: 1941µs, application-code: 24ms)
 GET /risk/scoring 200 in 25ms (next.js: 1672µs, application-code: 23ms)
 GET /risk/kyc-review 200 in 28ms (next.js: 1974µs, application-code: 26ms)
 GET /risk/janus-c2 200 in 31ms (next.js: 6ms, application-code: 25ms)
 GET /finance/recon 200 in 30ms (next.js: 1550µs, application-code: 29ms)
 GET /finance/recon 200 in 25ms (next.js: 1484µs, application-code: 24ms)
 GET /finance/pool 200 in 35ms (next.js: 1993µs, application-code: 33ms)
 GET /finance/pool 200 in 32ms (next.js: 1870µs, application-code: 30ms)
 GET /finance/ledger 200 in 26ms (next.js: 1955µs, application-code: 24ms)
 GET /finance/ledger 200 in 27ms (next.js: 3ms, application-code: 23ms)
 GET /finance-products/staking 200 in 29ms (next.js: 1883µs, application-code: 27ms)
 GET /finance-products/staking 200 in 31ms (next.js: 2ms, application-code: 29ms)
 GET /finance-products/exchange 200 in 29ms (next.js: 6ms, application-code: 23ms)
 GET /finance-products/exchange 200 in 25ms (next.js: 1615µs, application-code: 23ms)
 GET /finance-products/market 200 in 25ms (next.js: 1443µs, application-code: 24ms)
 GET /finance-products/market 200 in 25ms (next.js: 1452µs, application-code: 23ms)
 GET /finance-products/market 200 in 24ms (next.js: 2ms, application-code: 22ms)
 GET /finance-products/genesis 200 in 28ms (next.js: 3ms, application-code: 25ms)
 GET /finance-products/genesis 200 in 43ms (next.js: 4ms, application-code: 40ms)
 GET /finance-products/repurchase 200 in 26ms (next.js: 1622µs, application-code: 25ms)
 GET /devices/compute-config 200 in 41ms (next.js: 7ms, application-code: 33ms)
 GET /platform/rbac 200 in 35ms (next.js: 9ms, application-code: 26ms)
 GET / 200 in 62ms (next.js: 19ms, application-code: 43ms)
 GET / 200 in 29ms (next.js: 1774µs, application-code: 27ms)
 GET / 200 in 31ms (next.js: 1758µs, application-code: 29ms)
 GET / 200 in 28ms (next.js: 1837µs, application-code: 26ms)
 GET / 200 in 30ms (next.js: 1956µs, application-code: 28ms)
 GET / 200 in 28ms (next.js: 5ms, application-code: 23ms)
 GET / 200 in 24ms (next.js: 2ms, application-code: 22ms)
 GET / 200 in 25ms (next.js: 1927µs, application-code: 23ms)
 GET /overview/dual-ledger 200 in 83ms (next.js: 20ms, application-code: 63ms)
 GET /overview/dual-ledger 200 in 26ms (next.js: 2ms, application-code: 24ms)
 GET /overview/dual-ledger 200 in 34ms (next.js: 2ms, application-code: 32ms)
 GET /finance/withdrawals 200 in 161ms (next.js: 121ms, application-code: 40ms)
 GET /finance/withdrawals 200 in 32ms (next.js: 1853µs, application-code: 30ms)
 GET /finance/withdrawals 200 in 31ms (next.js: 1795µs, application-code: 29ms)
 GET /finance/withdrawals 200 in 32ms (next.js: 1982µs, application-code: 30ms)
 GET /finance/withdrawals 200 in 35ms (next.js: 1819µs, application-code: 34ms)
 GET /users/search/U-88421 200 in 77ms (next.js: 25ms, application-code: 52ms)
 GET /users/search 200 in 164ms (next.js: 129ms, application-code: 35ms)
 GET /users/search 200 in 32ms (next.js: 1641µs, application-code: 31ms)
 GET /users/search 200 in 33ms (next.js: 5ms, application-code: 28ms)
 GET /users/search 200 in 34ms (next.js: 2ms, application-code: 32ms)
 GET /users/search 200 in 26ms (next.js: 1940µs, application-code: 24ms)
 GET /users/actions 200 in 37ms (next.js: 6ms, application-code: 31ms)
 GET /users/actions 200 in 36ms (next.js: 2ms, application-code: 34ms)
 GET /users/actions 200 in 40ms (next.js: 2ms, application-code: 38ms)
 GET /users/assets 200 in 30ms (next.js: 1806µs, application-code: 29ms)
 GET /users/assets 200 in 35ms (next.js: 1991µs, application-code: 33ms)
 GET /users/assets 200 in 33ms (next.js: 1891µs, application-code: 31ms)
 GET /users/kyc 200 in 33ms (next.js: 3ms, application-code: 30ms)
 GET /users/kyc 200 in 35ms (next.js: 1788µs, application-code: 33ms)
 GET /users/security 200 in 37ms (next.js: 8ms, application-code: 29ms)
 GET /users/security 200 in 35ms (next.js: 1736µs, application-code: 33ms)
 GET /users/reg-risk 200 in 35ms (next.js: 1749µs, application-code: 33ms)
 GET /users/reg-risk 200 in 35ms (next.js: 1839µs, application-code: 33ms)
 GET /users/search/U-88421 200 in 34ms (next.js: 7ms, application-code: 27ms)
 GET /users/search/U-88421 200 in 27ms (next.js: 1855µs, application-code: 26ms)
 GET /users/search/U-88421 200 in 31ms (next.js: 4ms, application-code: 26ms)
 GET /users/search/U-88421 200 in 39ms (next.js: 1967µs, application-code: 37ms)
 GET /users/search/U-88421 200 in 31ms (next.js: 2ms, application-code: 29ms)
 GET /users/search/U-88421 200 in 31ms (next.js: 2ms, application-code: 29ms)
 GET /users/search/U-88421 200 in 30ms (next.js: 1835µs, application-code: 28ms)
 GET /users/search/U-88421 200 in 34ms (next.js: 9ms, application-code: 25ms)
 GET /users/search/U-88421 200 in 31ms (next.js: 2ms, application-code: 29ms)
 GET /users/search/U-88421 200 in 31ms (next.js: 2ms, application-code: 29ms)
 GET /users/search/U-88421 200 in 34ms (next.js: 1917µs, application-code: 33ms)
 GET /users/search/U-88421 200 in 34ms (next.js: 2ms, application-code: 32ms)
 GET /users/search/U-88421 200 in 30ms (next.js: 1944µs, application-code: 28ms)
 GET /users/search/U-88421 200 in 30ms (next.js: 1934µs, application-code: 28ms)
 GET /users/search/U-88421 200 in 73ms (next.js: 28ms, application-code: 45ms)
 GET /platform/rbac 200 in 33ms (next.js: 6ms, application-code: 27ms)
 GET /platform/rbac 200 in 34ms (next.js: 1740µs, application-code: 32ms)
 GET /platform/rbac 200 in 33ms (next.js: 1821µs, application-code: 31ms)
 GET /platform/rbac 200 in 31ms (next.js: 1752µs, application-code: 29ms)
 GET /platform/audit 200 in 34ms (next.js: 1902µs, application-code: 32ms)
 GET /platform/audit 200 in 30ms (next.js: 1864µs, application-code: 28ms)
 GET /platform/audit 200 in 30ms (next.js: 4ms, application-code: 25ms)
 GET /platform/audit 200 in 33ms (next.js: 8ms, application-code: 25ms)
 GET /platform/config 200 in 26ms (next.js: 1784µs, application-code: 24ms)
 GET /platform/config 200 in 30ms (next.js: 1809µs, application-code: 28ms)
 GET /platform/config 200 in 30ms (next.js: 1698µs, application-code: 28ms)
 GET /platform/config 200 in 45ms (next.js: 1967µs, application-code: 43ms)
 GET /platform/events 200 in 31ms (next.js: 1822µs, application-code: 29ms)
 GET /platform/events 200 in 28ms (next.js: 2ms, application-code: 26ms)
 GET /platform/events 200 in 34ms (next.js: 5ms, application-code: 29ms)
 GET /platform/events 200 in 39ms (next.js: 9ms, application-code: 30ms)
 GET /content/copy-ab 200 in 31ms (next.js: 5ms, application-code: 27ms)
 GET /content/copy-ab 200 in 32ms (next.js: 1677µs, application-code: 30ms)
 GET /content/copy-ab 200 in 33ms (next.js: 1849µs, application-code: 32ms)
 GET /content/nova 200 in 35ms (next.js: 1899µs, application-code: 33ms)
 GET /content/nova 200 in 33ms (next.js: 4ms, application-code: 29ms)
 GET /content/nova 200 in 32ms (next.js: 1664µs, application-code: 30ms)
 GET /content/notifications 200 in 33ms (next.js: 1859µs, application-code: 31ms)
 GET /content/notifications 200 in 42ms (next.js: 9ms, application-code: 33ms)
 GET /content/notifications 200 in 35ms (next.js: 1820µs, application-code: 33ms)
 GET /content/trust 200 in 36ms (next.js: 1662µs, application-code: 34ms)
 GET /content/trust 200 in 31ms (next.js: 4ms, application-code: 27ms)
 GET /content/trust 200 in 33ms (next.js: 4ms, application-code: 29ms)
 GET /content/trust 200 in 35ms (next.js: 2ms, application-code: 33ms)
 GET /content/i18n 200 in 32ms (next.js: 1783µs, application-code: 30ms)
 GET /content/i18n 200 in 36ms (next.js: 1842µs, application-code: 34ms)
 GET /content/i18n 200 in 52ms (next.js: 18ms, application-code: 34ms)
 GET /content/i18n 200 in 37ms (next.js: 4ms, application-code: 33ms)
 GET /service/overview 200 in 41ms (next.js: 1910µs, application-code: 39ms)
 GET /service/overview 200 in 51ms (next.js: 3ms, application-code: 48ms)
 GET /service/tickets 200 in 69ms (next.js: 2ms, application-code: 67ms)
 GET /service/tickets 200 in 31ms (next.js: 2ms, application-code: 29ms)
 GET /service/sessions 200 in 31ms (next.js: 2ms, application-code: 28ms)
 GET /service/sessions 200 in 34ms (next.js: 2ms, application-code: 32ms)
 GET /service/sessions 200 in 41ms (next.js: 9ms, application-code: 32ms)
 GET /service/kb-sla 200 in 36ms (next.js: 2ms, application-code: 34ms)
 GET /service/kb-sla 200 in 33ms (next.js: 1823µs, application-code: 31ms)
 GET /service/scripts 200 in 37ms (next.js: 3ms, application-code: 35ms)
 GET /service/scripts 200 in 41ms (next.js: 4ms, application-code: 38ms)
 GET /platform/params-registry 200 in 325ms (next.js: 16ms, application-code: 309ms)
 GET /platform/params-registry 200 in 285ms (next.js: 3ms, application-code: 283ms)
 GET /platform/params-registry 200 in 265ms (next.js: 2ms, application-code: 263ms)
 GET /finance/params 200 in 149ms (next.js: 100ms, application-code: 50ms)
 GET /finance/params 200 in 28ms (next.js: 1854µs, application-code: 26ms)
 GET /finance/params 200 in 32ms (next.js: 2ms, application-code: 30ms)
 GET /finance/params 200 in 33ms (next.js: 5ms, application-code: 28ms)
 GET / 200 in 32ms (next.js: 3ms, application-code: 29ms)
 GET /finance/recon 200 in 36ms (next.js: 6ms, application-code: 30ms)
 GET /finance/recon 200 in 35ms (next.js: 2ms, application-code: 32ms)
 GET /overview/dual-ledger 200 in 40ms (next.js: 4ms, application-code: 36ms)
 GET /finance/withdrawals 200 in 33ms (next.js: 1812µs, application-code: 31ms)
 GET /finance/withdrawals 200 in 30ms (next.js: 1748µs, application-code: 28ms)
 GET /overview/dual-ledger 200 in 37ms (next.js: 2ms, application-code: 35ms)
 GET /overview/dual-ledger 200 in 32ms (next.js: 1989µs, application-code: 30ms)
 GET /overview/dual-ledger 200 in 31ms (next.js: 4ms, application-code: 27ms)
 GET / 200 in 33ms (next.js: 1906µs, application-code: 31ms)
 GET /finance/withdrawals 200 in 35ms (next.js: 3ms, application-code: 32ms)
 GET /finance/withdrawals 200 in 39ms (next.js: 2ms, application-code: 36ms)
 GET / 200 in 27ms (next.js: 1989µs, application-code: 25ms)
 GET / 200 in 35ms (next.js: 3ms, application-code: 32ms)
 GET /platform/rbac 200 in 36ms (next.js: 9ms, application-code: 27ms)
 GET /overview/liquidity 200 in 34ms (next.js: 3ms, application-code: 32ms)
 GET /network/royalty 200 in 33ms (next.js: 1924µs, application-code: 31ms)
 GET /devices/pricing 200 in 34ms (next.js: 2ms, application-code: 32ms)
 GET /finance-products/staking 200 in 37ms (next.js: 3ms, application-code: 34ms)
 GET /risk/multi-account 200 in 38ms (next.js: 3ms, application-code: 35ms)
 GET /risk/abuse 200 in 32ms (next.js: 2ms, application-code: 30ms)
 GET /risk/withdrawal-rules 200 in 37ms (next.js: 3ms, application-code: 33ms)
 GET /risk/scoring 200 in 38ms (next.js: 6ms, application-code: 33ms)
 GET /risk/kyc-review 200 in 41ms (next.js: 1730µs, application-code: 39ms)
 GET /risk/janus-c2 200 in 37ms (next.js: 3ms, application-code: 34ms)
 GET /finance/recon 200 in 39ms (next.js: 2ms, application-code: 36ms)
 GET /finance/recon 200 in 34ms (next.js: 2ms, application-code: 31ms)
 GET /finance/pool 200 in 35ms (next.js: 4ms, application-code: 31ms)
 GET /finance/pool 200 in 47ms (next.js: 1875µs, application-code: 45ms)
 GET /finance/ledger 200 in 30ms (next.js: 1792µs, application-code: 28ms)
 GET /finance/ledger 200 in 53ms (next.js: 2ms, application-code: 51ms)
 GET /finance-products/staking 200 in 50ms (next.js: 20ms, application-code: 29ms)
 GET /finance-products/staking 200 in 37ms (next.js: 1894µs, application-code: 36ms)
 GET /finance-products/exchange 200 in 36ms (next.js: 3ms, application-code: 34ms)
 GET /finance-products/exchange 200 in 34ms (next.js: 2ms, application-code: 31ms)
 GET /finance-products/market 200 in 32ms (next.js: 3ms, application-code: 30ms)
 GET /finance-products/market 200 in 38ms (next.js: 2ms, application-code: 35ms)
 GET /finance-products/market 200 in 36ms (next.js: 3ms, application-code: 34ms)
 GET /finance-products/genesis 200 in 31ms (next.js: 1861µs, application-code: 29ms)
 GET /finance-products/genesis 200 in 42ms (next.js: 9ms, application-code: 33ms)
 GET /finance-products/repurchase 200 in 40ms (next.js: 2ms, application-code: 38ms)
 GET / 200 in 33ms (next.js: 4ms, application-code: 29ms)
 GET /devices/compute-config 200 in 34ms (next.js: 7ms, application-code: 27ms)
 GET /favicon.ico 200 in 1046ms (next.js: 1019ms, application-code: 27ms)
 POST /api/admin/auth/login 200 in 402ms (next.js: 376ms, application-code: 25ms)
 GET /finance-products/staking 200 in 437ms (next.js: 164ms, application-code: 273ms)
 GET /finance-products/staking 200 in 39ms (next.js: 7ms, application-code: 33ms)
 GET /platform/params-registry 200 in 782ms (next.js: 362ms, application-code: 420ms)
 GET /finance-products/staking 200 in 152ms (next.js: 119ms, application-code: 33ms)
 GET /finance-products/staking 200 in 36ms (next.js: 5ms, application-code: 31ms)
 GET /devices/compute-config 200 in 35ms (next.js: 14ms, application-code: 21ms)
 GET /devices/compute-config 200 in 27ms (next.js: 7ms, application-code: 20ms)
 GET /platform/rbac 200 in 50ms (next.js: 8ms, application-code: 42ms)
 GET / 200 in 61ms (next.js: 18ms, application-code: 44ms)
 GET / 200 in 30ms (next.js: 3ms, application-code: 27ms)
 GET / 200 in 31ms (next.js: 1993µs, application-code: 29ms)
 GET / 200 in 30ms (next.js: 2ms, application-code: 27ms)
 GET / 200 in 27ms (next.js: 1806µs, application-code: 25ms)
 GET / 200 in 27ms (next.js: 1818µs, application-code: 25ms)
 GET / 200 in 27ms (next.js: 2ms, application-code: 25ms)
 GET / 200 in 28ms (next.js: 2ms, application-code: 26ms)
 GET /overview/dual-ledger 200 in 565ms (next.js: 410ms, application-code: 155ms)
 GET /overview/dual-ledger 200 in 24ms (next.js: 2ms, application-code: 22ms)
 GET /overview/dual-ledger 200 in 24ms (next.js: 2ms, application-code: 22ms)
 GET /finance/withdrawals 200 in 772ms (next.js: 630ms, application-code: 141ms)
 GET /finance/withdrawals 200 in 25ms (next.js: 1933µs, application-code: 23ms)
 GET /finance/withdrawals 200 in 26ms (next.js: 2ms, application-code: 24ms)
 GET /finance/withdrawals 200 in 27ms (next.js: 4ms, application-code: 24ms)
 GET /finance/withdrawals 200 in 27ms (next.js: 1806µs, application-code: 25ms)
 GET /users/search/U-88421 200 in 796ms (next.js: 636ms, application-code: 160ms)
 GET /users/search 200 in 1428ms (next.js: 1297ms, application-code: 131ms)
 GET /users/search 200 in 26ms (next.js: 2ms, application-code: 23ms)
 GET /users/search 200 in 27ms (next.js: 3ms, application-code: 24ms)
 GET /users/search 200 in 29ms (next.js: 1818µs, application-code: 27ms)
 GET /users/search 200 in 39ms (next.js: 2ms, application-code: 37ms)
 GET /users/actions 200 in 167ms (next.js: 124ms, application-code: 43ms)
 GET /users/actions 200 in 34ms (next.js: 3ms, application-code: 31ms)
 GET /users/actions 200 in 31ms (next.js: 2ms, application-code: 29ms)
 GET /users/assets 200 in 29ms (next.js: 1295µs, application-code: 28ms)
 GET /users/assets 200 in 31ms (next.js: 1917µs, application-code: 29ms)
 GET /users/assets 200 in 25ms (next.js: 1936µs, application-code: 23ms)
 GET /users/kyc 200 in 27ms (next.js: 1559µs, application-code: 26ms)
 GET /users/kyc 200 in 32ms (next.js: 3ms, application-code: 29ms)
 GET /users/security 200 in 31ms (next.js: 1601µs, application-code: 29ms)
 GET /users/security 200 in 33ms (next.js: 5ms, application-code: 28ms)
 GET /users/reg-risk 200 in 43ms (next.js: 1616µs, application-code: 41ms)
 GET /users/reg-risk 200 in 31ms (next.js: 3ms, application-code: 28ms)
 GET /users/search/U-88421 200 in 59ms (next.js: 15ms, application-code: 44ms)
 GET /users/search/U-88421 200 in 33ms (next.js: 1614µs, application-code: 31ms)
 GET /users/search/U-88421 200 in 38ms (next.js: 2ms, application-code: 35ms)
 GET /users/search/U-88421 200 in 33ms (next.js: 2ms, application-code: 31ms)
 GET /users/search/U-88421 200 in 32ms (next.js: 3ms, application-code: 30ms)
 GET /users/search/U-88421 200 in 36ms (next.js: 4ms, application-code: 32ms)
 GET /users/search/U-88421 200 in 30ms (next.js: 1847µs, application-code: 28ms)
 GET /users/search/U-88421 200 in 31ms (next.js: 7ms, application-code: 24ms)
 GET /users/search/U-88421 200 in 32ms (next.js: 2ms, application-code: 30ms)
 GET /users/search/U-88421 200 in 49ms (next.js: 1427µs, application-code: 48ms)
 GET /users/search/U-88421 200 in 33ms (next.js: 2ms, application-code: 31ms)
 GET /users/search/U-88421 200 in 36ms (next.js: 3ms, application-code: 33ms)
 GET /users/search/U-88421 200 in 30ms (next.js: 2ms, application-code: 28ms)
 GET /users/search/U-88421 200 in 29ms (next.js: 1781µs, application-code: 27ms)
 GET /users/search/U-88421 200 in 33ms (next.js: 6ms, application-code: 27ms)
 GET /platform/rbac 200 in 46ms (next.js: 20ms, application-code: 25ms)
 GET /platform/rbac 200 in 27ms (next.js: 1428µs, application-code: 26ms)
 GET /platform/rbac 200 in 26ms (next.js: 2ms, application-code: 24ms)
 GET /platform/rbac 200 in 26ms (next.js: 1738µs, application-code: 24ms)
 GET /platform/audit 200 in 23ms (next.js: 1322µs, application-code: 22ms)
 GET /platform/audit 200 in 26ms (next.js: 2ms, application-code: 23ms)
 GET /platform/audit 200 in 27ms (next.js: 2ms, application-code: 24ms)
 GET /platform/audit 200 in 28ms (next.js: 1457µs, application-code: 27ms)
 GET /platform/config 200 in 43ms (next.js: 17ms, application-code: 26ms)
 GET /platform/config 200 in 25ms (next.js: 1535µs, application-code: 24ms)
 GET /platform/config 200 in 27ms (next.js: 3ms, application-code: 24ms)
 GET /platform/config 200 in 34ms (next.js: 1567µs, application-code: 33ms)
 GET /platform/events 200 in 28ms (next.js: 1754µs, application-code: 26ms)
 GET /platform/events 200 in 29ms (next.js: 3ms, application-code: 27ms)
 GET /platform/events 200 in 30ms (next.js: 1826µs, application-code: 28ms)
 GET /platform/events 200 in 32ms (next.js: 1609µs, application-code: 30ms)
